mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
20,18,19080,4264,1,8,2,1384,1192,2,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.0,False
6,1,4392,24,1,13,7,4136,1320,2,0.0,0.28,0.31,0.0,0.0,0.0,0.0,0.0,False
19,17,15264,8248,1,3,0,2344,808,2,0.0,0.42,0.36,0.0,0.0,0.0,0.0,0.0,False
15,12,840,2408,1,8,4,2664,120,2,0.0,0.29,0.26,0.0,0.0,0.0,0.0,0.0,False
8,4,2344,776,1,3,0,2856,288,2,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,False
19,17,13536,9528,1,10,4,4008,1288,2,0.0,0.44,0.33,0.0,0.0,0.0,0.0,0.0,False
18,15,6712,5736,1,3,0,2408,680,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
18,14,968,5992,1,22,19,17568,336,2,0.0,0.33,0.35,0.0,0.0,0.0,0.0,0.0,False
15,10,7992,1256,1,18,14,1288,2856,2,0.0,0.32,0.29,0.0,0.0,0.0,0.0,0.0,False
15,9,7224,6200,1,22,19,12216,8248,2,0.0,0.4,0.41,0.0,0.0,0.0,0.0,0.0,False
10,4,5160,1288,1,15,11,2856,7480,2,0.0,0.35,0.41,0.0,0.0,0.0,0.0,0.0,False
13,8,3240,6200,1,4,0,1192,1320,2,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,False
22,19,22920,13536,1,11,6,7480,808,2,0.0,0.5,0.32,0.0,0.0,0.0,0.0,0.0,False
7,2,3752,2216,1,15,12,6968,3240,2,0.0,0.39,0.34,0.0,0.0,0.0,0.0,0.0,False
4,0,2856,488,1,20,18,14112,9912,2,0.0,0.35,0.45,0.0,0.0,0.0,0.0,0.0,False
15,12,4008,6200,1,8,4,4584,1736,2,0.0,0.39,0.35,0.0,0.0,0.0,0.0,0.0,False
11,6,4776,1128,1,7,2,1096,968,2,0.0,0.31,0.32,0.0,0.0,0.0,0.0,0.0,False
20,18,16416,12960,1,15,11,2600,1384,2,0.0,0.49,0.29,0.0,0.0,0.0,0.0,0.0,False
8,2,4584,2024,1,8,2,2216,1320,2,0.0,0.39,0.35,0.0,0.0,0.0,0.0,0.0,False
18,15,4264,12216,1,15,10,9912,3496,2,0.0,0.46,0.36,0.0,0.0,0.0,0.0,0.0,False
8,4,2664,3112,1,6,1,1992,1736,2,0.0,0.37,0.38,0.0,0.0,0.0,0.0,0.0,False
15,11,5992,1928,1,15,10,1416,6200,2,0.0,0.33,0.39,0.0,0.0,0.0,0.0,0.0,False
5,0,1864,872,1,15,10,1416,5352,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
8,4,2088,776,1,8,2,6456,696,2,0.0,0.29,0.35,0.0,0.0,0.0,0.0,0.0,False
8,2,256,840,1,15,11,6968,2088,2,0.0,0.31,0.33,0.0,0.0,0.0,0.0,0.0,False
25,20,1128,12576,1,8,4,5544,2472,2,0.0,0.4,0.37,0.0,0.0,0.0,0.0,0.0,False
20,18,5544,5544,1,15,10,3752,2664,2,0.0,0.34,0.32,0.0,0.0,0.0,0.0,0.0,False
25,20,4008,14112,1,26,20,26416,15264,2,0.0,0.43,0.51,0.0,0.0,0.0,0.0,0.0,False
26,20,30576,19080,1,15,10,7480,5352,2,0.0,0.57,0.39,0.0,0.0,0.0,0.0,0.0,False
11,6,4776,2792,1,7,2,4584,1416,2,0.0,0.34,0.35,0.0,0.0,0.0,0.0,0.0,False
4,0,1288,744,1,13,7,11064,4584,2,0.0,0.36,0.4,0.0,0.0,0.0,0.0,0.0,False
3,0,872,224,1,20,18,15264,15840,2,0.0,0.27,0.5,0.0,0.0,0.0,0.0,0.0,False
8,2,5544,1544,1,6,1,3368,1160,2,0.0,0.37,0.36,0.0,0.0,0.0,0.0,0.0,False
20,18,19080,7736,1,11,6,8504,2728,2,0.0,0.44,0.37,0.0,0.0,0.0,0.0,0.0,False
7,2,2216,2216,1,10,4,1416,840,2,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,False
2,0,1064,936,1,15,12,11448,2600,2,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,False
19,17,6456,3624,1,4,0,56,344,2,0.0,0.34,0.28,0.0,0.0,0.0,0.0,0.0,False
20,17,19080,1544,1,15,11,6200,6712,2,0.0,0.35,0.41,0.0,0.0,0.0,0.0,0.0,False
2,0,1800,712,1,15,10,3112,4776,2,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,False
5,0,2536,1032,1,10,4,5992,776,2,0.0,0.37,0.32,0.0,0.0,0.0,0.0,0.0,False
25,20,24496,11064,1,13,8,11064,1384,2,0.0,0.48,0.35,0.0,0.0,0.0,0.0,0.0,False
15,9,1992,4008,1,13,7,5544,3496,2,0.0,0.33,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,14688,1992,1,22,19,4136,7480,2,0.0,0.34,0.35,0.0,0.0,0.0,0.0,0.0,False
11,6,5992,1672,1,10,4,1256,1000,2,0.0,0.34,0.29,0.0,0.0,0.0,0.0,0.0,False
26,20,19080,15840,1,25,20,7480,4776,2,0.0,0.49,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,7480,1608,1,15,12,7480,584,2,0.0,0.36,0.31,0.0,0.0,0.0,0.0,0.0,False
5,0,2856,1032,1,18,14,11448,2024,2,0.0,0.37,0.34,0.0,0.0,0.0,0.0,0.0,False
18,15,2280,13536,1,22,19,21384,2152,2,0.0,0.45,0.36,0.0,0.0,0.0,0.0,0.0,False
7,2,968,256,1,15,9,9528,1256,2,0.0,0.26,0.32,0.0,0.0,0.0,0.0,0.0,False
15,11,11064,4968,1,6,1,2792,904,2,0.0,0.4,0.35,0.0,0.0,0.0,0.0,0.0,False
18,14,1288,5352,1,22,19,12576,10680,2,0.0,0.33,0.44,0.0,0.0,0.0,0.0,0.0,False
10,4,456,3496,1,18,14,2600,7736,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
15,10,3752,4008,1,3,0,1736,840,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
8,2,4264,1064,1,7,2,3112,1160,2,0.0,0.34,0.36,0.0,0.0,0.0,0.0,0.0,False
18,14,13536,2280,1,10,4,5352,1928,2,0.0,0.34,0.35,0.0,0.0,0.0,0.0,0.0,False
18,15,328,10680,1,18,14,7992,11448,2,0.0,0.4,0.45,0.0,0.0,0.0,0.0,0.0,False
24,20,10680,16416,1,6,1,600,1608,2,0.0,0.47,0.37,0.0,0.0,0.0,0.0,0.0,False
15,10,4264,2216,1,19,17,12960,6200,2,0.0,0.3,0.39,0.0,0.0,0.0,0.0,0.0,False
19,17,10296,2152,1,18,14,12216,11832,2,0.0,0.33,0.45,0.0,0.0,0.0,0.0,0.0,False
5,0,3368,1096,1,18,14,15840,7736,2,0.0,0.36,0.43,0.0,0.0,0.0,0.0,0.0,False
11,6,328,808,1,24,20,3240,11832,2,0.0,0.25,0.38,0.0,0.0,0.0,0.0,0.0,False
15,9,7992,5160,1,15,12,2856,8248,2,0.0,0.38,0.41,0.0,0.0,0.0,0.0,0.0,False
25,20,12216,17568,1,8,4,5352,3368,2,0.0,0.49,0.4,0.0,0.0,0.0,0.0,0.0,False
20,18,19848,14112,1,3,0,2536,840,2,0.0,0.53,0.38,0.0,0.0,0.0,0.0,0.0,False
11,6,8504,4776,1,5,0,4008,680,2,0.0,0.42,0.36,0.0,0.0,0.0,0.0,0.0,False
11,6,3880,808,1,22,19,13536,9144,2,0.0,0.29,0.42,0.0,0.0,0.0,0.0,0.0,False
20,18,6200,10296,1,13,8,3368,6456,2,0.0,0.42,0.39,0.0,0.0,0.0,0.0,0.0,False
13,7,5352,1608,1,3,0,680,680,2,0.0,0.32,0.33,0.0,0.0,0.0,0.0,0.0,False
15,12,14112,4968,1,6,1,4264,968,2,0.0,0.39,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,2216,1544,1,22,19,2792,1416,2,0.0,0.32,0.29,0.0,0.0,0.0,0.0,0.0,False
18,15,6200,12216,1,2,0,1608,648,2,0.0,0.44,0.34,0.0,0.0,0.0,0.0,0.0,False
20,17,16416,9144,1,13,8,7224,1800,2,0.0,0.46,0.34,0.0,0.0,0.0,0.0,0.0,False
25,20,15840,12960,1,18,14,12216,9912,2,0.0,0.47,0.46,0.0,0.0,0.0,0.0,0.0,False
15,10,8504,1096,1,22,19,16992,11832,2,0.0,0.32,0.47,0.0,0.0,0.0,0.0,0.0,False
19,17,13536,11832,1,19,17,3240,1800,2,0.0,0.47,0.29,0.0,0.0,0.0,0.0,0.0,False
7,2,5992,2024,1,22,19,18336,4776,2,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,False
20,17,776,7992,1,4,0,2152,536,2,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,False
13,8,11064,968,1,18,15,13536,7480,2,0.0,0.33,0.42,0.0,0.0,0.0,0.0,0.0,False
10,4,616,3240,1,10,4,3368,2984,2,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,False
20,18,10296,11064,1,25,20,12960,16992,2,0.0,0.44,0.5,0.0,0.0,0.0,0.0,0.0,False
26,20,10296,11064,1,7,2,1928,1384,2,0.0,0.4,0.34,0.0,0.0,0.0,0.0,0.0,False
5,0,3752,88,1,8,2,1672,648,2,0.0,0.28,0.31,0.0,0.0,0.0,0.0,0.0,False
20,18,2792,14112,1,3,0,2856,1000,2,0.0,0.45,0.38,0.0,0.0,0.0,0.0,0.0,False
15,9,14112,2536,1,3,0,2408,568,2,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,False
15,11,11832,3752,1,15,11,12960,5160,2,0.0,0.37,0.41,0.0,0.0,0.0,0.0,0.0,False
22,19,904,15264,1,18,14,14112,2024,2,0.0,0.43,0.35,0.0,0.0,0.0,0.0,0.0,False
25,20,3496,7224,1,26,20,1800,2344,2,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.0,False
7,2,1672,208,1,24,20,16416,2344,2,0.0,0.26,0.36,0.0,0.0,0.0,0.0,0.0,False
2,0,1000,536,1,7,2,4584,1416,2,0.0,0.32,0.35,0.0,0.0,0.0,0.0,0.0,False
24,20,19080,5160,1,15,11,6200,2088,2,0.0,0.39,0.31,0.0,0.0,0.0,0.0,0.0,False
19,17,1416,7736,1,8,2,2536,520,2,0.0,0.36,0.31,0.0,0.0,0.0,0.0,0.0,False
7,2,1320,744,1,3,0,680,1352,2,0.0,0.31,0.37,0.0,0.0,0.0,0.0,0.0,False
19,17,15264,12960,1,15,11,9912,8504,2,0.0,0.51,0.44,0.0,0.0,0.0,0.0,0.0,False
20,18,17568,3880,1,26,20,26416,17568,2,0.0,0.38,0.54,0.0,0.0,0.0,0.0,0.0,False
7,2,2536,1384,1,19,17,7992,1800,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
6,1,2600,144,1,2,0,1800,176,2,0.0,0.27,0.3,0.0,0.0,0.0,0.0,0.0,False
8,2,2536,2216,1,13,8,4136,808,2,0.0,0.39,0.28,0.0,0.0,0.0,0.0,0.0,False
2,0,520,208,1,11,6,6200,2280,2,0.0,0.28,0.35,0.0,0.0,0.0,0.0,0.0,False
15,9,5736,3624,1,20,18,5992,14112,2,0.0,0.34,0.44,0.0,0.0,0.0,0.0,0.0,False
5,0,72,1096,1,13,7,10296,328,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
15,12,5160,2600,1,13,7,5736,472,2,0.0,0.34,0.29,0.0,0.0,0.0,0.0,0.0,False
10,4,5160,408,1,25,20,5160,8760,2,0.0,0.31,0.38,0.0,0.0,0.0,0.0,0.0,False
3,0,504,1288,1,2,0,2216,1384,2,0.0,0.36,0.39,0.0,0.0,0.0,0.0,0.0,False
4,0,3496,1352,1,2,0,2088,680,2,0.0,0.38,0.37,0.0,0.0,0.0,0.0,0.0,False
18,15,3240,12960,1,18,14,1288,2536,2,0.0,0.45,0.29,0.0,0.0,0.0,0.0,0.0,False
15,11,3752,1224,1,18,15,1928,4584,2,0.0,0.3,0.32,0.0,0.0,0.0,0.0,0.0,False
19,17,6712,14688,1,3,0,40,488,2,0.0,0.47,0.3,0.0,0.0,0.0,0.0,0.0,False
13,7,7224,224,1,18,14,11832,7992,2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,False
26,20,29296,5160,1,19,17,6456,6456,2,0.0,0.4,0.37,0.0,0.0,0.0,0.0,0.0,False
5,0,2024,56,1,15,9,9912,2664,2,0.0,0.26,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,14688,2344,1,15,10,840,3112,2,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,False
15,11,5160,8504,1,25,20,1128,19848,2,0.0,0.42,0.45,0.0,0.0,0.0,0.0,0.0,False
13,7,6968,1672,1,15,12,9144,3624,2,0.0,0.32,0.35,0.0,0.0,0.0,0.0,0.0,False
19,17,1800,8248,1,4,0,1800,904,2,0.0,0.35,0.37,0.0,0.0,0.0,0.0,0.0,False
15,9,7224,456,1,22,19,21384,9912,2,0.0,0.29,0.43,0.0,0.0,0.0,0.0,0.0,False
15,11,1736,1384,1,13,7,5736,5160,2,0.0,0.28,0.38,0.0,0.0,0.0,0.0,0.0,False
8,2,392,328,1,10,4,2856,2728,2,0.0,0.26,0.37,0.0,0.0,0.0,0.0,0.0,False
11,6,7480,3752,1,15,11,2280,5160,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
5,0,2472,568,1,24,20,6968,11448,2,0.0,0.34,0.4,0.0,0.0,0.0,0.0,0.0,False
20,17,16416,14112,1,15,9,11448,4968,2,0.0,0.5,0.39,0.0,0.0,0.0,0.0,0.0,False
20,17,14688,14688,1,3,0,2536,776,2,0.0,0.5,0.37,0.0,0.0,0.0,0.0,0.0,False
25,20,7992,8248,1,18,14,11064,11448,2,0.0,0.37,0.46,0.0,0.0,0.0,0.0,0.0,False
2,0,256,120,1,13,7,8760,328,2,0.0,0.25,0.31,0.0,0.0,0.0,0.0,0.0,False
11,6,7224,3624,1,15,12,11064,7736,2,0.0,0.39,0.45,0.0,0.0,0.0,0.0,0.0,False
7,2,1320,1256,1,3,0,680,56,2,0.0,0.32,0.25,0.0,0.0,0.0,0.0,0.0,False
15,11,6200,6200,1,18,15,5160,4264,2,0.0,0.4,0.34,0.0,0.0,0.0,0.0,0.0,False
13,8,440,4776,1,11,6,8760,712,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,9144,2408,1,20,18,14112,11832,2,0.0,0.36,0.48,0.0,0.0,0.0,0.0,0.0,False
8,2,3240,2216,1,20,17,17568,2472,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
15,10,1128,616,1,20,18,7480,10296,2,0.0,0.27,0.42,0.0,0.0,0.0,0.0,0.0,False
22,19,9144,17568,1,20,17,8248,600,2,0.0,0.49,0.31,0.0,0.0,0.0,0.0,0.0,False
15,10,3112,2536,1,15,11,11832,7992,2,0.0,0.31,0.44,0.0,0.0,0.0,0.0,0.0,False
26,20,9912,9144,1,15,10,10680,1544,2,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.0,False
2,0,1992,1000,1,15,9,9912,456,2,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.0,False
13,8,6456,392,1,20,18,12960,328,2,0.0,0.29,0.32,0.0,0.0,0.0,0.0,0.0,False
13,8,6968,256,1,15,9,6456,1864,2,0.0,0.29,0.31,0.0,0.0,0.0,0.0,0.0,False
20,18,5992,14112,1,26,20,18336,18336,2,0.0,0.47,0.54,0.0,0.0,0.0,0.0,0.0,False
15,11,3112,2472,1,2,0,744,504,2,0.0,0.3,0.31,0.0,0.0,0.0,0.0,0.0,False
6,1,4584,680,1,15,12,5736,4008,2,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,False
3,0,1256,744,1,13,8,11064,808,2,0.0,0.35,0.33,0.0,0.0,0.0,0.0,0.0,False
2,0,2088,872,1,3,0,1800,56,2,0.0,0.36,0.27,0.0,0.0,0.0,0.0,0.0,False
3,0,1160,936,1,20,17,1160,4008,2,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,False
20,17,15264,7736,1,8,4,5992,1192,2,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,6456,11448,1,6,1,936,808,2,0.0,0.41,0.33,0.0,0.0,0.0,0.0,0.0,False
3,0,1672,224,1,15,9,11448,1864,2,0.0,0.29,0.33,0.0,0.0,0.0,0.0,0.0,False
6,1,2088,776,1,15,11,6456,3368,2,0.0,0.36,0.33,0.0,0.0,0.0,0.0,0.0,False
3,0,2792,504,1,13,7,5736,1320,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
3,0,2856,808,1,26,20,3624,16416,2,0.0,0.38,0.46,0.0,0.0,0.0,0.0,0.0,False
7,2,1928,1800,1,20,18,12216,14688,2,0.0,0.36,0.5,0.0,0.0,0.0,0.0,0.0,False
24,20,4264,1544,1,18,14,1288,11832,2,0.0,0.3,0.43,0.0,0.0,0.0,0.0,0.0,False
15,9,7480,4136,1,13,7,5736,1320,2,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.0,False
4,0,2792,872,1,22,19,16992,2152,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
5,0,4392,152,1,25,20,20616,376,2,0.0,0.31,0.35,0.0,0.0,0.0,0.0,0.0,False
26,20,19848,15264,1,15,12,10296,1000,2,0.0,0.49,0.33,0.0,0.0,0.0,0.0,0.0,False
2,0,1992,1256,1,18,15,1288,4264,2,0.0,0.38,0.29,0.0,0.0,0.0,0.0,0.0,False
15,11,9528,5352,1,20,18,6200,2600,2,0.0,0.4,0.31,0.0,0.0,0.0,0.0,0.0,False
5,0,1928,568,1,6,1,2984,1224,2,0.0,0.34,0.36,0.0,0.0,0.0,0.0,0.0,False
20,17,10296,13536,1,15,11,5736,7224,2,0.0,0.49,0.42,0.0,0.0,0.0,0.0,0.0,False
15,9,13536,2856,1,15,12,6456,1000,2,0.0,0.35,0.31,0.0,0.0,0.0,0.0,0.0,False
4,0,1000,288,1,25,20,13536,1544,2,0.0,0.28,0.33,0.0,0.0,0.0,0.0,0.0,False
18,15,3624,6200,1,13,7,2728,3112,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
24,20,26416,7992,1,7,2,3880,1064,2,0.0,0.43,0.36,0.0,0.0,0.0,0.0,0.0,False
2,0,968,208,1,20,18,17568,1608,2,0.0,0.28,0.36,0.0,0.0,0.0,0.0,0.0,False
13,7,3240,1608,1,19,17,5736,10296,2,0.0,0.31,0.41,0.0,0.0,0.0,0.0,0.0,False
5,0,3496,16,1,18,14,8760,7736,2,0.0,0.28,0.39,0.0,0.0,0.0,0.0,0.0,False
2,0,520,840,1,19,17,2536,8760,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
18,15,14112,1416,1,3,0,872,456,2,0.0,0.35,0.31,0.0,0.0,0.0,0.0,0.0,False
6,1,1480,1128,1,15,11,840,872,2,0.0,0.34,0.26,0.0,0.0,0.0,0.0,0.0,False
26,20,28336,9144,1,13,7,2728,3368,2,0.0,0.45,0.32,0.0,0.0,0.0,0.0,0.0,False
6,1,808,1032,1,22,19,4136,696,2,0.0,0.32,0.27,0.0,0.0,0.0,0.0,0.0,False
4,0,1608,840,1,6,1,2728,632,2,0.0,0.35,0.33,0.0,0.0,0.0,0.0,0.0,False
20,17,4392,13536,1,8,2,4968,1928,2,0.0,0.46,0.38,0.0,0.0,0.0,0.0,0.0,False
15,12,7224,7480,1,13,7,680,840,2,0.0,0.42,0.26,0.0,0.0,0.0,0.0,0.0,False
8,2,6968,2216,1,3,0,208,1256,2,0.0,0.39,0.34,0.0,0.0,0.0,0.0,0.0,False
15,10,12960,7480,1,18,14,2984,11064,2,0.0,0.44,0.43,0.0,0.0,0.0,0.0,0.0,False
22,19,16416,1416,1,13,8,2728,2664,2,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.0,False
15,11,12216,2472,1,15,11,256,3752,2,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,False
19,17,13536,12960,1,18,14,9912,2280,2,0.0,0.5,0.34,0.0,0.0,0.0,0.0,0.0,False
20,17,16992,1544,1,10,4,1256,1128,2,0.0,0.35,0.29,0.0,0.0,0.0,0.0,0.0,False
8,2,680,256,1,15,10,4008,7736,2,0.0,0.26,0.4,0.0,0.0,0.0,0.0,0.0,False
26,20,20616,9912,1,8,4,6712,840,2,0.0,0.45,0.34,0.0,0.0,0.0,0.0,0.0,False
2,0,72,1064,1,20,17,3112,8504,2,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,False
20,17,1160,11064,1,19,17,2152,600,2,0.0,0.4,0.27,0.0,0.0,0.0,0.0,0.0,False
18,14,15840,9144,1,7,2,1224,840,2,0.0,0.46,0.32,0.0,0.0,0.0,0.0,0.0,False
15,11,9528,2472,1,18,14,12216,7992,2,0.0,0.35,0.42,0.0,0.0,0.0,0.0,0.0,False
10,4,6968,56,1,2,0,2024,1224,2,0.0,0.31,0.38,0.0,0.0,0.0,0.0,0.0,False
3,0,256,288,1,25,20,12960,11832,2,0.0,0.27,0.46,0.0,0.0,0.0,0.0,0.0,False
20,17,5992,8248,1,18,14,6200,7992,2,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,False
8,2,5352,776,1,18,15,9528,9912,2,0.0,0.33,0.44,0.0,0.0,0.0,0.0,0.0,False
25,20,27376,16992,1,5,0,3752,1224,2,0.0,0.54,0.38,0.0,0.0,0.0,0.0,0.0,False
20,17,17568,11448,1,4,0,552,88,2,0.0,0.48,0.25,0.0,0.0,0.0,0.0,0.0,False
26,20,30576,19080,1,2,0,1384,1032,2,0.0,0.57,0.38,0.0,0.0,0.0,0.0,0.0,False
22,19,1864,15264,1,13,7,3624,2984,2,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0,False
6,1,2792,1384,1,10,4,136,3496,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
4,0,1736,776,1,15,11,9144,328,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
25,20,19848,3624,1,20,18,15264,7480,2,0.0,0.38,0.41,0.0,0.0,0.0,0.0,0.0,False
4,0,2984,1032,1,8,4,2344,3624,2,0.0,0.37,0.39,0.0,0.0,0.0,0.0,0.0,False
19,17,4008,6200,1,15,10,7480,5736,2,0.0,0.34,0.4,0.0,0.0,0.0,0.0,0.0,False
15,12,13536,3624,1,15,9,1992,6456,2,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,False
15,10,14112,7224,1,18,14,7224,2280,2,0.0,0.43,0.33,0.0,0.0,0.0,0.0,0.0,False
25,20,1736,5544,1,7,2,1800,376,2,0.0,0.31,0.29,0.0,0.0,0.0,0.0,0.0,False
24,20,1064,5992,1,8,4,2536,1352,2,0.0,0.32,0.3,0.0,0.0,0.0,0.0,0.0,False
18,14,9912,12576,1,10,4,4008,488,2,0.0,0.48,0.3,0.0,0.0,0.0,0.0,0.0,False
7,2,5352,1000,1,8,2,3880,208,2,0.0,0.36,0.29,0.0,0.0,0.0,0.0,0.0,False
3,0,2536,1384,1,25,20,26416,18336,2,0.0,0.39,0.54,0.0,0.0,0.0,0.0,0.0,False
15,9,5544,3496,1,15,11,12960,3368,2,0.0,0.33,0.36,0.0,0.0,0.0,0.0,0.0,False
18,14,8504,488,1,15,12,4264,8248,2,0.0,0.3,0.41,0.0,0.0,0.0,0.0,0.0,False
2,0,2216,776,1,2,0,1608,208,2,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.0,False
6,1,808,376,1,3,0,1736,1352,2,0.0,0.28,0.37,0.0,0.0,0.0,0.0,0.0,False
2,0,936,1256,1,8,2,3752,1384,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
4,0,632,344,1,18,15,13536,840,2,0.0,0.29,0.32,0.0,0.0,0.0,0.0,0.0,False
25,20,27376,8760,1,20,18,376,4264,2,0.0,0.44,0.31,0.0,0.0,0.0,0.0,0.0,False
11,6,4968,2984,1,13,7,904,1672,2,0.0,0.35,0.28,0.0,0.0,0.0,0.0,0.0,False
8,2,6456,1672,1,25,20,10296,3112,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
3,0,2600,776,1,13,7,10296,2216,2,0.0,0.36,0.35,0.0,0.0,0.0,0.0,0.0,False
19,17,16416,12576,1,11,6,6200,4968,2,0.0,0.5,0.41,0.0,0.0,0.0,0.0,0.0,False
18,15,7992,14112,1,22,19,19848,7480,2,0.0,0.47,0.41,0.0,0.0,0.0,0.0,0.0,False
25,20,28336,11832,1,13,8,4136,4008,2,0.0,0.5,0.36,0.0,0.0,0.0,0.0,0.0,False
6,1,504,1672,1,7,2,5992,744,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
13,7,8760,3368,1,26,20,584,11448,2,0.0,0.36,0.39,0.0,0.0,0.0,0.0,0.0,False
5,0,4392,1320,1,8,4,6200,840,2,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.0,False
18,14,1608,6456,1,25,20,24496,3112,2,0.0,0.34,0.39,0.0,0.0,0.0,0.0,0.0,False
13,8,4392,5736,1,22,19,3240,17568,2,0.0,0.38,0.47,0.0,0.0,0.0,0.0,0.0,False
8,2,392,376,1,15,9,6200,1416,2,0.0,0.26,0.31,0.0,0.0,0.0,0.0,0.0,False
2,0,1544,1160,1,10,4,1416,2856,2,0.0,0.37,0.35,0.0,0.0,0.0,0.0,0.0,False
4,0,1064,56,1,4,0,840,32,2,0.0,0.25,0.23,0.0,0.0,0.0,0.0,0.0,False
15,9,9144,6968,1,18,15,15840,9912,2,0.0,0.41,0.47,0.0,0.0,0.0,0.0,0.0,False
6,1,3112,1416,1,5,0,1128,88,2,0.0,0.37,0.25,0.0,0.0,0.0,0.0,0.0,False
10,4,1864,1480,1,11,6,7480,4776,2,0.0,0.32,0.42,0.0,0.0,0.0,0.0,0.0,False
8,4,1256,2088,1,15,11,9144,1032,2,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,False
6,1,1224,1256,1,15,11,10680,6968,2,0.0,0.35,0.44,0.0,0.0,0.0,0.0,0.0,False
24,20,13536,376,1,20,18,17568,11448,2,0.0,0.31,0.48,0.0,0.0,0.0,0.0,0.0,False
15,9,9144,3112,1,15,10,5544,6968,2,0.0,0.34,0.42,0.0,0.0,0.0,0.0,0.0,False
15,10,12216,1864,1,19,17,4776,904,2,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,False
7,2,584,648,1,18,15,16416,4264,2,0.0,0.29,0.38,0.0,0.0,0.0,0.0,0.0,False
6,1,3752,208,1,24,20,16416,11448,2,0.0,0.3,0.44,0.0,0.0,0.0,0.0,0.0,False
26,20,9912,376,1,15,9,3752,2984,2,0.0,0.29,0.31,0.0,0.0,0.0,0.0,0.0,False
15,12,7992,584,1,18,15,5160,2280,2,0.0,0.32,0.3,0.0,0.0,0.0,0.0,0.0,False
2,0,2216,600,1,15,11,14112,8504,2,0.0,0.36,0.46,0.0,0.0,0.0,0.0,0.0,False
26,20,15840,14112,1,20,17,12576,11832,2,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,False
3,0,2856,936,1,18,15,16416,9912,2,0.0,0.37,0.47,0.0,0.0,0.0,0.0,0.0,False
13,7,208,3496,1,20,17,1992,10296,2,0.0,0.32,0.4,0.0,0.0,0.0,0.0,0.0,False
