mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
15,11,5544,4392,"1-3,5-7",4,0,1192,208,"1-3,5-7",0.0,0.28,0.21,0.04,0.0,0.04,0.05,0.04,False
6,1,1480,1192,"1-3,5-7",7,2,4264,328,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
20,17,4008,4008,"1-3,5-7",24,20,25456,7480,"1-3,5-7",0.0,0.34,0.25,0.04,0.0,0.04,0.06,0.05,False
8,2,4392,208,"1-3,5-7",7,2,4264,568,"1-3,5-7",0.0,0.26,0.22,0.03,0.0,0.03,0.05,0.04,False
19,17,11064,9912,"1-3,5-7",18,14,7992,6712,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
13,8,4136,6968,"1-3,5-7",7,2,2216,648,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
18,14,6200,5352,"1-3,5-7",20,18,10296,12576,"1-3,5-7",0.0,0.36,0.28,0.05,0.0,0.05,0.06,0.06,False
24,20,15840,8248,"1-3,5-7",19,17,12960,2728,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
11,6,5736,1736,"1-3,5-7",20,17,14688,6712,"1-3,5-7",0.0,0.32,0.26,0.04,0.0,0.04,0.06,0.05,False
2,0,1000,648,"1-3,5-7",20,18,19080,13536,"1-3,5-7",0.0,0.41,0.27,0.05,0.0,0.05,0.06,0.05,False
24,20,7992,16416,"1-3,5-7",13,8,4776,6456,"1-3,5-7",0.0,0.37,0.31,0.05,0.0,0.05,0.07,0.06,False
22,19,3752,1064,"1-3,5-7",8,2,392,616,"1-3,5-7",0.0,0.23,0.22,0.03,0.0,0.03,0.04,0.04,False
3,0,1864,1224,"1-3,5-7",13,8,11448,3240,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
15,12,552,7992,"1-3,5-7",6,1,2792,1608,"1-3,5-7",0.0,0.32,0.3,0.04,0.0,0.04,0.06,0.06,False
6,1,4584,808,"1-3,5-7",15,12,8760,2408,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
24,20,7992,6200,"1-3,5-7",15,9,5544,7224,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
15,11,12960,144,"1-3,5-7",6,1,4968,968,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
19,17,6456,5736,"1-3,5-7",6,1,2280,1672,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
20,18,2344,8504,"1-3,5-7",25,20,10296,6200,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
6,1,4968,1128,"1-3,5-7",13,7,5352,5352,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
13,8,11064,5544,"1-3,5-7",20,17,18336,8504,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
18,14,10296,12216,"1-3,5-7",20,18,14112,13536,"1-3,5-7",0.0,0.39,0.36,0.05,0.0,0.05,0.07,0.07,False
15,12,6968,1608,"1-3,5-7",11,6,3496,3752,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
20,17,1160,11832,"1-3,5-7",24,20,9144,10680,"1-3,5-7",0.0,0.33,0.32,0.04,0.0,0.04,0.06,0.06,False
18,14,15264,4392,"1-3,5-7",15,11,8760,2664,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
2,0,696,840,"1-3,5-7",11,6,8248,3240,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
15,10,3112,6968,"1-3,5-7",5,0,1320,936,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
11,6,7992,2408,"1-3,5-7",4,0,1480,1288,"1-3,5-7",0.0,0.29,0.29,0.06,0.0,0.06,0.04,0.04,False
7,2,2984,1800,"1-3,5-7",15,11,7224,1224,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
15,12,4008,3496,"1-3,5-7",25,20,24496,18336,"1-3,5-7",0.0,0.42,0.26,0.06,0.0,0.06,0.06,0.05,False
15,12,7224,2984,"1-3,5-7",7,2,4584,1608,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.05,0.05,False
19,17,11064,3624,"1-3,5-7",20,18,12960,15840,"1-3,5-7",0.0,0.39,0.27,0.05,0.0,0.05,0.06,0.05,False
15,9,10296,3368,"1-3,5-7",24,20,11448,776,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
13,8,904,5736,"1-3,5-7",13,8,1608,968,"1-3,5-7",0.0,0.28,0.21,0.04,0.0,0.04,0.05,0.04,False
15,12,12216,1192,"1-3,5-7",3,0,2408,904,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
8,2,968,568,"1-3,5-7",20,17,5160,2728,"1-3,5-7",0.0,0.24,0.23,0.03,0.0,0.03,0.05,0.05,False
3,0,872,504,"1-3,5-7",22,19,7992,16416,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
11,6,872,2472,"1-3,5-7",25,20,9912,16416,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
24,20,14688,15264,"1-3,5-7",25,20,25456,16416,"1-3,5-7",0.0,0.4,0.37,0.05,0.0,0.05,0.08,0.07,False
20,17,4776,3624,"1-3,5-7",7,2,224,1544,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
15,10,3496,6200,"1-3,5-7",15,12,12216,776,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
13,8,1128,1096,"1-3,5-7",19,17,10296,4584,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
20,18,5544,1928,"1-3,5-7",15,10,1992,5160,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
19,17,9912,4008,"1-3,5-7",5,0,4008,32,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
11,6,5352,328,"1-3,5-7",18,15,9144,7480,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
5,0,3112,456,"1-3,5-7",25,20,12216,3624,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,872,616,"1-3,5-7",6,1,712,600,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
25,20,17568,7480,"1-3,5-7",18,14,4264,7480,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
8,2,4008,2216,"1-3,5-7",15,9,11064,616,"1-3,5-7",0.0,0.31,0.25,0.04,0.0,0.04,0.05,0.05,False
15,12,14112,3624,"1-3,5-7",25,20,16992,16416,"1-3,5-7",0.0,0.39,0.3,0.05,0.0,0.05,0.07,0.06,False
5,0,3112,680,"1-3,5-7",18,15,7480,8760,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
6,1,3624,1608,"1-3,5-7",5,0,2216,968,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
4,0,2856,536,"1-3,5-7",24,20,18336,18336,"1-3,5-7",0.0,0.4,0.27,0.05,0.0,0.05,0.06,0.05,False
20,18,1992,4264,"1-3,5-7",13,7,1800,104,"1-3,5-7",0.0,0.25,0.2,0.03,0.0,0.03,0.04,0.04,False
13,7,7736,5352,"1-3,5-7",20,17,18336,4968,"1-3,5-7",0.0,0.31,0.3,0.04,0.0,0.04,0.06,0.06,False
20,18,7480,7736,"1-3,5-7",5,0,2088,808,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,2856,224,"1-3,5-7",25,20,5736,15264,"1-3,5-7",0.0,0.36,0.24,0.05,0.0,0.05,0.06,0.05,False
15,9,5992,2984,"1-3,5-7",26,20,1800,15264,"1-3,5-7",0.0,0.34,0.24,0.05,0.0,0.05,0.06,0.05,False
4,0,2216,1032,"1-3,5-7",15,11,6456,3496,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
15,9,3752,4584,"1-3,5-7",13,7,1352,2536,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
15,10,7480,5160,"1-3,5-7",15,12,8504,9912,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
5,0,3240,32,"1-3,5-7",20,17,5992,1544,"1-3,5-7",0.0,0.24,0.21,0.03,0.0,0.03,0.04,0.04,False
15,10,1416,6200,"1-3,5-7",2,0,872,120,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
8,4,4008,256,"1-3,5-7",4,0,2984,776,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
26,20,12216,13536,"1-3,5-7",15,10,7480,5544,"1-3,5-7",0.0,0.36,0.31,0.05,0.0,0.05,0.06,0.06,False
18,15,12216,1992,"1-3,5-7",2,0,296,1256,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
19,17,3240,9912,"1-3,5-7",13,8,6712,3240,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,2280,712,"1-3,5-7",22,19,16992,7480,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
13,7,2280,328,"1-3,5-7",20,17,9144,2728,"1-3,5-7",0.0,0.27,0.21,0.04,0.0,0.04,0.05,0.04,False
20,18,16992,5992,"1-3,5-7",19,17,18336,6456,"1-3,5-7",0.0,0.33,0.31,0.04,0.0,0.04,0.06,0.06,False
26,20,15840,15264,"1-3,5-7",10,4,936,408,"1-3,5-7",0.0,0.39,0.2,0.05,0.0,0.05,0.05,0.04,False
4,0,1864,1096,"1-3,5-7",18,15,8504,12960,"1-3,5-7",0.0,0.38,0.28,0.05,0.0,0.05,0.06,0.06,False
11,6,8504,712,"1-3,5-7",20,18,2344,12960,"1-3,5-7",0.0,0.33,0.26,0.04,0.0,0.04,0.06,0.05,False
8,2,4776,1736,"1-3,5-7",26,20,16992,5544,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
4,0,1992,328,"1-3,5-7",5,0,3496,120,"1-3,5-7",0.0,0.24,0.23,0.03,0.0,0.03,0.05,0.05,False
15,10,256,6456,"1-3,5-7",20,17,2792,11448,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
15,12,6968,376,"1-3,5-7",15,12,11064,1192,"1-3,5-7",0.0,0.26,0.23,0.04,0.0,0.04,0.05,0.05,False
8,2,5992,744,"1-3,5-7",25,20,12576,14112,"1-3,5-7",0.0,0.35,0.27,0.05,0.0,0.05,0.06,0.05,False
4,0,904,1192,"1-3,5-7",8,2,4584,1064,"1-3,5-7",0.0,0.29,0.29,0.04,0.0,0.04,0.06,0.06,False
5,0,3368,1096,"1-3,5-7",26,20,5544,18336,"1-3,5-7",0.0,0.36,0.28,0.05,0.0,0.05,0.06,0.06,False
3,0,328,968,"1-3,5-7",18,14,5992,11448,"1-3,5-7",0.0,0.34,0.26,0.05,0.0,0.05,0.06,0.05,False
13,7,1608,4008,"1-3,5-7",18,14,3624,2280,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
15,9,3752,616,"1-3,5-7",5,0,1480,616,"1-3,5-7",0.0,0.26,0.22,0.04,0.0,0.04,0.05,0.04,False
22,19,12960,4776,"1-3,5-7",4,0,2792,88,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
2,0,176,1032,"1-3,5-7",3,0,2344,344,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
19,17,3240,15264,"1-3,5-7",13,8,7480,4968,"1-3,5-7",0.0,0.35,0.3,0.05,0.0,0.05,0.06,0.06,False
15,10,8504,1736,"1-3,5-7",6,1,3880,144,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
4,0,3240,1384,"1-3,5-7",18,15,6200,1416,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
20,18,19080,1928,"1-3,5-7",13,7,5992,5736,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
22,19,11064,9912,"1-3,5-7",18,15,5160,5736,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
15,10,6968,5992,"1-3,5-7",3,0,176,1288,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
18,15,11064,5736,"1-3,5-7",26,20,18336,12216,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
18,14,8760,8248,"1-3,5-7",8,4,1384,1864,"1-3,5-7",0.0,0.31,0.25,0.04,0.0,0.04,0.05,0.05,False
15,11,3112,6712,"1-3,5-7",15,11,5736,8504,"1-3,5-7",0.0,0.34,0.32,0.04,0.0,0.04,0.06,0.06,False
13,8,8760,3752,"1-3,5-7",11,6,1736,2088,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
15,12,1736,376,"1-3,5-7",26,20,18336,12216,"1-3,5-7",0.0,0.37,0.21,0.05,0.0,0.05,0.05,0.04,False
15,9,12960,1736,"1-3,5-7",15,9,7992,2216,"1-3,5-7",0.0,0.26,0.26,0.04,0.0,0.04,0.05,0.05,False
11,6,8504,4584,"1-3,5-7",26,20,26416,4776,"1-3,5-7",0.0,0.32,0.32,0.04,0.0,0.04,0.06,0.06,False
8,2,808,296,"1-3,5-7",15,12,9528,7992,"1-3,5-7",0.0,0.35,0.2,0.05,0.0,0.05,0.05,0.04,False
13,8,10680,1256,"1-3,5-7",11,6,2984,4776,"1-3,5-7",0.0,0.31,0.25,0.04,0.0,0.04,0.05,0.05,False
8,4,1096,1480,"1-3,5-7",22,19,1864,1064,"1-3,5-7",0.0,0.24,0.21,0.03,0.0,0.03,0.04,0.04,False
25,20,15840,9144,"1-3,5-7",6,1,2472,344,"1-3,5-7",0.0,0.32,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,14112,10296,"1-3,5-7",8,2,6968,2024,"1-3,5-7",0.0,0.36,0.31,0.05,0.0,0.05,0.06,0.06,False
18,15,1288,5736,"1-3,5-7",22,19,15840,11448,"1-3,5-7",0.0,0.35,0.26,0.05,0.0,0.05,0.06,0.05,False
6,1,504,1288,"1-3,5-7",24,20,24496,3112,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
22,19,14688,9912,"1-3,5-7",15,11,2600,1032,"1-3,5-7",0.0,0.34,0.23,0.04,0.0,0.04,0.05,0.05,False
22,19,6456,6456,"1-3,5-7",4,0,1864,808,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
7,2,104,256,"1-3,5-7",2,0,520,568,"1-3,5-7",0.0,0.25,0.19,0.03,0.0,0.03,0.04,0.04,False
13,7,2280,224,"1-3,5-7",24,20,10680,16416,"1-3,5-7",0.0,0.37,0.2,0.05,0.0,0.05,0.05,0.04,False
26,20,28336,16992,"1-3,5-7",15,11,5160,6456,"1-3,5-7",0.0,0.44,0.31,0.06,0.0,0.06,0.07,0.06,False
25,20,27376,11064,"1-3,5-7",6,1,176,1032,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
15,11,12960,8504,"1-3,5-7",20,17,4008,904,"1-3,5-7",0.0,0.35,0.21,0.05,0.0,0.05,0.05,0.04,False
18,14,14112,10296,"1-3,5-7",15,11,7736,5544,"1-3,5-7",0.0,0.37,0.31,0.05,0.0,0.05,0.07,0.06,False
5,0,2536,648,"1-3,5-7",13,8,8760,5160,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
6,1,808,1736,"1-3,5-7",19,17,2152,14688,"1-3,5-7",0.0,0.33,0.29,0.04,0.0,0.04,0.06,0.06,False
19,17,7992,10296,"1-3,5-7",19,17,13536,9144,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
8,4,808,3112,"1-3,5-7",24,20,20616,9144,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
13,8,6712,3368,"1-3,5-7",25,20,22152,14688,"1-3,5-7",0.0,0.39,0.28,0.05,0.0,0.05,0.06,0.06,False
18,15,4264,11064,"1-3,5-7",2,0,1064,568,"1-3,5-7",0.0,0.34,0.25,0.04,0.0,0.04,0.06,0.05,False
22,19,14688,8760,"1-3,5-7",2,0,1672,152,"1-3,5-7",0.0,0.32,0.23,0.04,0.0,0.04,0.05,0.05,False
15,10,8760,6712,"1-3,5-7",18,14,632,7992,"1-3,5-7",0.0,0.33,0.28,0.04,0.0,0.04,0.06,0.06,False
19,17,10680,8248,"1-3,5-7",19,17,14112,7224,"1-3,5-7",0.0,0.32,0.32,0.04,0.0,0.04,0.06,0.06,False
13,8,8760,120,"1-3,5-7",18,14,1928,488,"1-3,5-7",0.0,0.24,0.22,0.03,0.0,0.03,0.05,0.04,False
11,6,504,3752,"1-3,5-7",10,4,5992,3112,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
15,10,9528,6200,"1-3,5-7",15,11,4264,2088,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.06,0.05,False
13,8,7992,4584,"1-3,5-7",5,0,2856,776,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
13,8,3880,3880,"1-3,5-7",22,19,6456,17568,"1-3,5-7",0.0,0.37,0.27,0.05,0.0,0.05,0.06,0.05,False
24,20,22920,1992,"1-3,5-7",25,20,26416,14112,"1-3,5-7",0.0,0.4,0.29,0.05,0.0,0.05,0.06,0.06,False
18,14,9912,2536,"1-3,5-7",25,20,4008,7480,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,504,1064,"1-3,5-7",13,8,5544,6200,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
8,4,3240,1480,"1-3,5-7",18,15,7224,5992,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
13,7,7224,5352,"1-3,5-7",20,17,6712,4008,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.06,0.05,False
15,12,8760,5736,"1-3,5-7",8,2,4776,776,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
10,4,1256,1480,"1-3,5-7",13,8,9528,4584,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
22,19,904,11064,"1-3,5-7",13,8,7480,6200,"1-3,5-7",0.0,0.32,0.3,0.04,0.0,0.04,0.06,0.06,False
8,4,5544,1416,"1-3,5-7",20,18,14112,14112,"1-3,5-7",0.0,0.38,0.26,0.05,0.0,0.05,0.06,0.05,False
24,20,11832,12960,"1-3,5-7",6,1,2472,1256,"1-3,5-7",0.0,0.34,0.28,0.05,0.0,0.05,0.06,0.06,False
13,8,5352,1800,"1-3,5-7",20,17,7480,2728,"1-3,5-7",0.0,0.25,0.24,0.03,0.0,0.03,0.05,0.05,False
8,4,4584,1992,"1-3,5-7",26,20,9144,1544,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
18,15,9144,6200,"1-3,5-7",11,6,2792,4008,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
15,9,10296,1736,"1-3,5-7",18,14,6200,12576,"1-3,5-7",0.0,0.35,0.26,0.05,0.0,0.05,0.06,0.05,False
2,0,1384,504,"1-3,5-7",13,7,2024,2536,"1-3,5-7",0.0,0.26,0.24,0.04,0.0,0.04,0.05,0.05,False
11,6,872,2216,"1-3,5-7",20,17,13536,15264,"1-3,5-7",0.0,0.39,0.24,0.05,0.0,0.05,0.06,0.05,False
15,11,10296,4584,"1-3,5-7",6,1,2728,1224,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
13,8,1352,2088,"1-3,5-7",26,20,26416,1544,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
11,6,2792,328,"1-3,5-7",15,9,7736,4264,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
15,10,11832,6968,"1-3,5-7",25,20,25456,11832,"1-3,5-7",0.0,0.36,0.36,0.05,0.0,0.05,0.07,0.07,False
26,20,5544,16992,"1-3,5-7",11,6,7992,4968,"1-3,5-7",0.0,0.35,0.32,0.05,0.0,0.05,0.07,0.06,False
22,19,6968,9912,"1-3,5-7",15,9,6200,4008,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.06,0.05,False
10,4,7992,3368,"1-3,5-7",15,10,1992,4584,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
24,20,16992,3624,"1-3,5-7",15,12,9912,6968,"1-3,5-7",0.0,0.34,0.28,0.04,0.0,0.04,0.06,0.06,False
4,0,208,504,"1-3,5-7",18,15,14112,5544,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
22,19,13536,9144,"1-3,5-7",6,1,2472,936,"1-3,5-7",0.0,0.32,0.27,0.04,0.0,0.04,0.06,0.05,False
15,9,9912,1864,"1-3,5-7",15,11,9144,3752,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
15,12,5736,3880,"1-3,5-7",22,19,12576,16416,"1-3,5-7",0.0,0.39,0.26,0.05,0.0,0.05,0.06,0.05,False
26,20,15264,12216,"1-3,5-7",19,17,6456,9528,"1-3,5-7",0.0,0.35,0.32,0.05,0.0,0.05,0.07,0.06,False
13,8,440,2792,"1-3,5-7",18,15,16416,11064,"1-3,5-7",0.0,0.39,0.22,0.05,0.0,0.05,0.06,0.04,False
22,19,1864,17568,"1-3,5-7",13,8,3368,2344,"1-3,5-7",0.0,0.35,0.25,0.05,0.0,0.05,0.06,0.05,False
18,15,14112,8504,"1-3,5-7",19,17,7992,3624,"1-3,5-7",0.0,0.34,0.27,0.04,0.0,0.04,0.06,0.05,False
8,2,5992,2152,"1-3,5-7",25,20,12576,3112,"1-3,5-7",0.0,0.31,0.27,0.04,0.0,0.04,0.06,0.05,False
18,14,9528,3624,"1-3,5-7",22,19,14688,12216,"1-3,5-7",0.0,0.37,0.27,0.05,0.0,0.05,0.06,0.05,False
13,8,2024,1384,"1-3,5-7",10,4,2216,256,"1-3,5-7",0.0,0.22,0.2,0.03,0.0,0.03,0.04,0.04,False
4,0,56,1256,"1-3,5-7",15,9,8760,4584,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
15,10,2856,6200,"1-3,5-7",8,4,4264,488,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
19,17,5736,14688,"1-3,5-7",15,12,3496,6456,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
11,6,1032,3112,"1-3,5-7",2,0,648,600,"1-3,5-7",0.0,0.26,0.25,0.04,0.0,0.04,0.05,0.05,False
18,15,14688,552,"1-3,5-7",26,20,26416,16416,"1-3,5-7",0.0,0.42,0.26,0.06,0.0,0.06,0.06,0.05,False
24,20,16992,1160,"1-3,5-7",18,15,8760,2600,"1-3,5-7",0.0,0.27,0.27,0.04,0.0,0.04,0.05,0.05,False
20,17,1160,5160,"1-3,5-7",7,2,104,376,"1-3,5-7",0.0,0.25,0.2,0.03,0.0,0.03,0.04,0.04,False
20,17,5544,7224,"1-3,5-7",8,2,6200,520,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
10,4,2984,408,"1-3,5-7",20,18,19080,12216,"1-3,5-7",0.0,0.38,0.22,0.05,0.0,0.05,0.05,0.04,False
15,12,8248,9912,"1-3,5-7",8,4,3368,208,"1-3,5-7",0.0,0.35,0.21,0.05,0.0,0.05,0.05,0.04,False
15,12,9528,7480,"1-3,5-7",25,20,21384,4392,"1-3,5-7",0.0,0.33,0.31,0.04,0.0,0.04,0.06,0.06,False
10,4,456,120,"1-3,5-7",11,6,2088,176,"1-3,5-7",0.0,0.21,0.19,0.03,0.0,0.03,0.04,0.04,False
13,8,9912,6968,"1-3,5-7",10,4,4264,1416,"1-3,5-7",0.0,0.32,0.25,0.04,0.0,0.04,0.06,0.05,False
13,7,4968,968,"1-3,5-7",15,11,3112,4584,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
15,12,6200,776,"1-3,5-7",24,20,7480,13536,"1-3,5-7",0.0,0.35,0.24,0.05,0.0,0.05,0.06,0.05,False
6,1,504,632,"1-3,5-7",3,0,40,776,"1-3,5-7",0.0,0.26,0.24,0.03,0.0,0.03,0.05,0.05,False
8,4,5544,1480,"1-3,5-7",10,4,6712,2664,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
6,1,1032,1736,"1-3,5-7",8,4,1800,3112,"1-3,5-7",0.0,0.29,0.29,0.04,0.0,0.04,0.06,0.06,False
15,12,5992,2984,"1-3,5-7",15,12,2280,776,"1-3,5-7",0.0,0.26,0.22,0.03,0.0,0.03,0.05,0.04,False
2,0,1928,56,"1-3,5-7",8,4,2984,2152,"1-3,5-7",0.0,0.27,0.22,0.04,0.0,0.04,0.05,0.04,False
13,8,2472,808,"1-3,5-7",11,6,144,3368,"1-3,5-7",0.0,0.25,0.23,0.03,0.0,0.03,0.05,0.05,False
13,8,7480,4968,"1-3,5-7",15,9,7736,5992,"1-3,5-7",0.0,0.32,0.29,0.04,0.0,0.04,0.06,0.06,False
4,0,840,120,"1-3,5-7",6,1,176,56,"1-3,5-7",0.0,0.2,0.18,0.03,0.0,0.03,0.04,0.04,False
26,20,5544,3624,"1-3,5-7",13,7,8760,4008,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
13,8,2472,2216,"1-3,5-7",15,9,12960,3368,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
20,17,2344,600,"1-3,5-7",13,8,904,1800,"1-3,5-7",0.0,0.22,0.21,0.03,0.0,0.03,0.04,0.04,False
15,11,12216,5352,"1-3,5-7",3,0,1032,288,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
24,20,26416,8248,"1-3,5-7",20,18,9144,4584,"1-3,5-7",0.0,0.34,0.29,0.05,0.0,0.05,0.06,0.06,False
7,2,2088,1992,"1-3,5-7",15,12,12216,2600,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
13,8,208,3240,"1-3,5-7",25,20,22920,3112,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
2,0,1288,424,"1-3,5-7",24,20,17568,1544,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
15,12,9528,5544,"1-3,5-7",8,4,1384,552,"1-3,5-7",0.0,0.31,0.21,0.04,0.0,0.04,0.05,0.04,False
