mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
15,11,6968,4008,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,6968,10296,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,11448,5544,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,6200,1928,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,13536,12960,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
8,2,6712,840,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,10296,1224,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,11832,8760,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
4,0,1928,536,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,3752,2664,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,16416,14688,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
24,20,22152,16416,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
15,12,7224,8760,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
4,0,552,712,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,7992,16992,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
26,20,23688,8248,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1160,32,"1-3,5-7",0.0,0.19,0.02,0.02,0.0,0.01,0.0,0.0,False
3,0,1096,744,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,2664,1256,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,8760,11832,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
5,0,144,152,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,1320,56,"1-3,5-7",0.0,0.19,0.02,0.02,0.0,0.01,0.0,0.0,False
20,17,5992,600,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,1128,4392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,6712,2984,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,6712,7224,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,1480,344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,7992,3624,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,296,120,"1-3,5-7",0.0,0.18,0.02,0.02,0.0,0.01,0.0,0.0,False
25,20,20616,14112,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
15,9,14112,2216,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,10296,15264,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
19,17,2856,14688,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,5736,4584,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,26416,9528,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2792,1128,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,1608,936,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,552,2408,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,5736,9912,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1032,224,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,17568,2792,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,4264,136,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,5544,2088,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,17568,10296,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
6,1,3240,568,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,7480,840,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,15264,5992,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3624,424,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1672,1160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,18336,6712,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,19080,19080,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
26,20,22152,2344,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,1608,12576,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,632,1128,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,5992,1672,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,7992,2984,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,3752,680,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,3752,3624,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,22920,19080,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
5,0,1480,776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,72,376,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,11,11064,7992,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
24,20,7480,1992,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,6712,7992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,5992,1544,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,14112,15840,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
24,20,19080,14688,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.02,0.0,0.0,False
6,1,256,424,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,2856,600,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,1992,6712,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,21384,14112,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
13,8,1608,808,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,2216,2856,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,5992,1928,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,2344,1000,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,6200,5992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,536,2728,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,9912,4968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,6968,5992,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,12216,2472,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,11064,15264,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
8,4,4968,2984,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,3112,3112,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,3240,1736,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,1800,13536,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,4968,1864,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,5992,2408,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,776,4008,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1320,616,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1256,88,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,8760,5160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,6712,904,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,13536,12576,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
22,19,4584,9144,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,2088,1032,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,2344,696,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,16416,11448,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
5,0,1320,616,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,9144,3240,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,6200,15840,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,1416,3368,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,22920,15840,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
6,1,1128,1256,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,8760,8504,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,17568,4264,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,3496,24,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,3240,3496,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,8248,7480,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,13536,6968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,23688,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,2792,904,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,1224,2216,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,19848,8760,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,7736,456,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,1736,3112,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,10680,12576,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
22,19,440,4008,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,4584,1192,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,5992,7224,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,24496,14112,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
20,18,18336,6200,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,632,7224,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,2600,936,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
15,11,1128,5992,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,6200,392,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,11,7992,5736,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,15840,11832,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
20,17,15264,6968,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,808,696,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,16992,600,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,520,1160,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,440,328,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,1672,120,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,2,1800,296,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,19080,1608,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,1864,936,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,21384,8760,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,968,56,"1-3,5-7",0.0,0.18,0.02,0.02,0.0,0.01,0.0,0.0,False
25,20,9912,3624,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,16416,3112,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,4008,7736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,2664,2728,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,13536,5736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2216,488,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,1608,1000,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
18,14,3880,8504,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,5544,2664,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,13536,1544,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,968,2024,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,6456,5736,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,8248,3880,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2984,504,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,2088,176,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,4008,4392,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,9144,12960,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,4584,3752,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,1160,16416,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,2984,9528,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,13536,6968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,2280,2344,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,4968,5160,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,15840,776,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,4584,5544,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,2664,1672,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,7224,5736,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,3880,1736,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,2664,144,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
11,6,2664,1736,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,392,472,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
15,9,11832,3368,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,536,1288,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,5160,2344,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,3752,1416,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,9528,14688,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
3,0,2856,904,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,11448,17568,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
15,12,1128,4264,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,12960,3752,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,7992,16992,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,1096,616,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,9,6456,7480,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,4392,208,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,11832,7224,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,1544,3496,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,7480,120,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,4008,2536,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4776,144,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,2408,648,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,3880,1544,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2984,1256,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,20616,1992,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,14688,9912,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,1416,3240,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,3240,4392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,840,584,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,7224,12576,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
18,14,8504,6456,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,8760,1096,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,1672,1416,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,5544,208,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,136,408,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,6200,3112,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,8248,8760,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,616,424,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1128,1032,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,13536,5736,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,1384,968,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1992,776,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1320,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2600,1384,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,4584,2856,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,840,4776,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,1544,15840,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
22,19,19080,17568,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
8,2,2792,2088,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,13536,12960,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,6712,3240,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,552,3112,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,5352,4008,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,9912,7224,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,12216,11448,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
3,0,2280,208,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,2856,12216,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2472,936,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,12576,1992,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,2472,224,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
15,9,8760,7480,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,1128,13536,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,680,1384,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,6200,2280,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,1480,968,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,1352,5544,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,3368,392,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,14112,2664,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,15264,4008,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,5736,3496,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,1128,14112,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,5544,2664,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,7736,8760,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1672,288,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,1224,472,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
18,14,4584,5160,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,9144,3112,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,5544,1160,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,14112,9912,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
20,17,12960,5736,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,12960,11064,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2792,1032,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,3880,9528,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,10296,14688,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
24,20,17568,19848,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
3,0,2600,600,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,552,7480,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,8760,7736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,504,1800,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,1736,1032,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
13,8,904,3624,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,10296,9528,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,3240,536,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4776,1352,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,808,776,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,1672,256,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,3496,2216,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,6968,2984,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
